#l b boxsize ext_law ejk ak error_ejk
2.3740 -4.1960 2 2 0.2213 0.1167 0.1019
2.3740 -4.2460 2 2 0.1970 0.1040 0.1009
2.3740 -4.2960 2 2 0.1633 0.0862 0.0999
2.3740 -4.3470 2 2 0.1708 0.0902 0.0995
2.3740 -4.3970 2 2 0.1927 0.1018 0.0983
2.3740 -4.4470 2 2 0.2135 0.1128 0.1029
2.3740 -4.4970 2 2 0.2155 0.1138 0.1039
2.3740 -4.5480 2 2 0.2435 0.1283 0.1017
2.3740 -4.5980 2 2 0.2450 0.1295 0.1017
2.3740 -4.6480 2 2 0.2460 0.1300 0.1018
2.3740 -4.6980 2 2 0.2140 0.1130 0.0989
2.3740 -4.7490 2 2 0.2050 0.1080 0.1006
2.3740 -4.7990 2 2 0.2213 0.1170 0.1038
2.3740 -4.8490 2 2 0.2270 0.1200 0.1050
2.3740 -4.8990 2 2 0.2120 0.1120 0.1056
2.3740 -4.9500 2 2 0.2065 0.1090 0.1028
2.3740 -5.0000 2 2 0.2010 0.1060 0.1000
2.2730 5.0000 2 2 0.6320 0.3338 0.1161
2.2730 4.9500 2 2 0.6252 0.3300 0.1019
2.2730 4.8990 2 2 0.6573 0.3473 0.1063
2.2730 4.8490 2 2 0.7987 0.4217 0.1152
2.2730 4.7990 2 2 0.8600 0.4540 0.1152
2.2730 4.7490 2 2 0.8147 0.4303 0.1154
2.2730 4.6980 2 2 0.7657 0.4042 0.1064
2.2730 4.6480 2 2 0.7328 0.3868 0.1018
2.2730 4.5980 2 2 0.7100 0.3750 0.1090
2.2730 4.5480 2 2 0.7610 0.4018 0.1214
2.2730 4.4970 2 2 0.8260 0.4362 0.1162
2.2730 4.4470 2 2 0.7785 0.4110 0.1103
2.2730 4.3970 2 2 0.7855 0.4150 0.1123
2.2730 4.3470 2 2 0.8455 0.4465 0.1114
2.2730 4.2960 2 2 0.8815 0.4652 0.1274
2.2730 4.2460 2 2 0.7755 0.4095 0.1053
2.2730 4.1960 2 2 0.7292 0.3850 0.1050
2.2730 4.1460 2 2 0.7142 0.3772 0.1003
2.2730 4.0950 2 2 0.7618 0.4022 0.1079
2.2730 4.0450 2 2 0.8142 0.4300 0.0989
2.2730 3.9950 2 2 0.7843 0.4143 0.1121
2.2730 3.9450 2 2 0.8045 0.4247 0.1049
2.2730 3.8940 2 2 0.7210 0.3808 0.1080
2.2730 3.8440 2 2 0.7200 0.3800 0.1089
2.2730 3.7940 2 2 0.6700 0.3540 0.1099
2.2730 3.7440 2 2 0.7270 0.3840 0.1163
2.2730 3.6930 2 2 0.7870 0.4158 0.1130
2.2730 3.6430 2 2 0.7503 0.3962 0.1076
2.2730 3.5930 2 2 0.7655 0.4042 0.1133
2.2730 3.5430 2 2 0.7797 0.4118 0.1251
2.2730 3.4920 2 2 0.9670 0.5107 0.1854
2.2730 3.4420 2 2 1.2368 0.6530 0.1818
2.2730 3.3920 2 2 1.5600 0.8237 0.2372
2.2730 3.3420 2 2 1.3790 0.7282 0.2046
2.2730 3.2910 2 2 1.1467 0.6055 0.1750
2.2730 3.2410 2 2 0.9832 0.5192 0.1250
2.2730 3.1910 2 2 0.8890 0.4693 0.1064
2.2730 3.1410 2 2 0.8698 0.4592 0.1175
2.2730 3.0900 2 2 0.8190 0.4325 0.1101
2.2730 3.0400 2 2 0.7780 0.4108 0.1119
2.2730 2.9900 2 2 0.7392 0.3905 0.1128
2.2730 2.9400 2 2 0.7670 0.4050 0.1045
2.2730 2.8890 2 2 0.7710 0.4068 0.1111
2.2730 2.8390 2 2 0.7908 0.4177 0.1131
2.2730 2.7890 2 2 0.6870 0.3625 0.1083
2.2730 2.7390 2 2 0.6405 0.3382 0.1025
2.2730 2.6880 2 2 0.6453 0.3410 0.1026
2.2730 2.6380 2 2 0.6800 0.3592 0.1092
2.2730 2.5880 2 2 0.7478 0.3948 0.1101
2.2730 2.5380 2 2 0.7075 0.3735 0.1091
2.2730 2.4870 2 2 0.6558 0.3460 0.1085
2.2730 2.4370 2 2 0.6755 0.3568 0.1011
2.2730 2.3870 2 2 0.7365 0.3887 0.1152
2.2730 2.3370 2 2 0.7843 0.4140 0.1139
2.2730 2.2860 2 2 0.7908 0.4175 0.1087
2.2730 2.2360 2 2 0.7730 0.4080 0.1065
2.2730 2.1860 2 2 0.7610 0.4020 0.1096
2.2730 2.1360 2 2 0.7968 0.4208 0.1135
2.2730 2.0850 2 2 0.7860 0.4150 0.1122
2.2730 2.0350 2 2 0.7718 0.4073 0.1083
2.2730 1.9850 2 2 0.7620 0.4023 0.1125
2.2730 1.9350 2 2 0.7795 0.4115 0.1133
2.2730 1.8840 2 2 0.8033 0.4243 0.1116
2.2730 1.8340 2 2 0.8315 0.4390 0.1168
2.2730 1.7840 2 2 0.8456 0.4465 0.1228
2.2730 1.7340 2 2 0.8340 0.4403 0.1190
2.2730 1.6830 2 2 0.8200 0.4330 0.1212
2.2730 1.6330 2 2 0.7877 0.4157 0.1209
2.2730 1.5830 2 2 0.7873 0.4158 0.1242
2.2730 1.5330 2 2 0.8678 0.4583 0.1169
2.2730 1.4820 2 2 0.8885 0.4690 0.1271
2.2730 1.4320 2 2 0.8898 0.4698 0.1319
2.2730 1.3820 2 2 0.9185 0.4850 0.1255
2.2730 1.3320 2 2 0.9455 0.4993 0.1418
2.2730 1.2810 2 2 0.9602 0.5070 0.1302
2.2730 1.2310 2 2 1.0642 0.5617 0.1309
2.2730 1.1810 2 2 1.1013 0.5815 0.1383
2.2730 1.1310 2 2 1.0753 0.5677 0.1395
2.2730 1.0800 2 2 1.0817 0.5713 0.1441
2.2730 1.0300 2 2 1.1603 0.6125 0.1306
2.2730 0.9800 2 2 1.2327 0.6505 0.1374
2.2730 0.9300 2 2 1.3475 0.7115 0.1562
2.2730 0.8790 2 2 1.3087 0.6910 0.1596
2.2730 0.8290 2 2 1.1983 0.6325 0.1443
2.2730 0.7790 2 2 1.2588 0.6647 0.1479
2.2730 0.7290 2 2 1.2590 0.6650 0.1344
2.2730 0.6780 2 2 1.3017 0.6875 0.2325
2.2730 0.6280 2 2 1.3905 0.7340 0.1941
2.2730 0.5780 2 2 1.5675 0.8277 0.2090
2.2730 0.5280 2 2 1.9510 1.0300 0.2893
2.2730 0.4770 2 2 1.9810 1.0460 0.3250
2.2730 0.4270 2 2 2.0713 1.0938 0.2435
2.2730 0.3770 2 2 2.6173 1.3820 0.4927
2.2730 0.3270 2 2 2.5465 1.3445 0.5019
2.2730 0.2760 2 2 2.3160 1.2230 0.2960
2.2730 0.2260 2 2 2.5875 1.3663 0.4515
2.2730 0.1760 2 2 3.0262 1.5980 0.5458
2.2730 0.1260 2 2 3.5197 1.8585 0.2450
2.2730 0.0750 2 2 4.0420 2.1340 0.0982
2.2730 0.0250 2 2 3.5425 1.8702 0.6773
2.2730 -0.0250 2 2 3.0035 1.5857 0.4335
2.2730 -0.0750 2 2 2.9133 1.5383 0.6749
2.2730 -0.1260 2 2 2.8200 1.4890 0.5677
2.2730 -0.1760 2 2 3.0662 1.6187 0.5476
2.2730 -0.2260 2 2 3.1205 1.6475 0.6130
2.2730 -0.2760 2 2 3.3898 1.7897 0.6028
2.2730 -0.3270 2 2 2.8845 1.5230 0.4184
2.2730 -0.3770 2 2 2.6170 1.3820 0.3425
2.2730 -0.4270 2 2 2.5880 1.3665 0.3071
2.2730 -0.4770 2 2 2.7962 1.4765 0.3777
2.2730 -0.5280 2 2 2.9167 1.5400 0.3733
2.2730 -0.5780 2 2 2.6340 1.3910 0.2999
2.2730 -0.6280 2 2 2.4585 1.2980 0.2709
2.2730 -0.6780 2 2 2.6067 1.3765 0.3482
2.2730 -0.7290 2 2 2.3137 1.2215 0.2588
2.2730 -0.7790 2 2 2.3725 1.2530 0.2256
2.2730 -0.8290 2 2 2.3430 1.2368 0.2332
2.2730 -0.8790 2 2 1.9195 1.0132 0.2526
2.2730 -0.9300 2 2 1.6750 0.8845 0.2391
2.2730 -0.9800 2 2 1.7020 0.8988 0.3291
2.2730 -1.0300 2 2 1.4515 0.7665 0.2772
2.2730 -1.0800 2 2 1.5175 0.8010 0.2252
2.2730 -1.1310 2 2 1.6100 0.8500 0.2369
2.2730 -1.1810 2 2 1.1730 0.6190 0.2018
2.2730 -1.2310 2 2 1.0130 0.5347 0.1807
2.2730 -1.2810 2 2 0.9690 0.5118 0.1509
2.2730 -1.3320 2 2 1.1230 0.5930 0.2071
2.2730 -1.3820 2 2 0.9718 0.5130 0.1775
2.2730 -1.4320 2 2 0.9130 0.4820 0.1376
2.2730 -1.4820 2 2 0.8030 0.4243 0.1337
2.2730 -1.5330 2 2 0.7657 0.4042 0.1305
2.2730 -1.5830 2 2 0.9572 0.5055 0.2229
2.2730 -1.6330 2 2 0.9792 0.5168 0.1799
2.2730 -1.6830 2 2 0.8600 0.4540 0.1375
2.2730 -1.7340 2 2 0.7658 0.4042 0.1272
2.2730 -1.7840 2 2 0.7130 0.3765 0.1286
2.2730 -1.8340 2 2 0.6515 0.3440 0.1187
2.2730 -1.8840 2 2 0.7100 0.3750 0.1198
2.2730 -1.9350 2 2 0.6873 0.3630 0.1188
2.2730 -1.9850 2 2 0.6502 0.3430 0.1138
2.2730 -2.0350 2 2 0.6543 0.3455 0.1152
2.2730 -2.0850 2 2 0.6018 0.3177 0.1134
2.2730 -2.1360 2 2 0.5847 0.3087 0.1270
2.2730 -2.1860 2 2 0.5320 0.2810 0.1144
2.2730 -2.2360 2 2 0.4365 0.2305 0.1084
2.2730 -2.2860 2 2 0.3832 0.2022 0.1065
2.2730 -2.3370 2 2 0.3853 0.2035 0.1060
2.2730 -2.3870 2 2 0.3820 0.2015 0.1038
2.2730 -2.4370 2 2 0.3950 0.2085 0.1061
2.2730 -2.4870 2 2 0.3638 0.1922 0.1046
2.2730 -2.5380 2 2 0.3407 0.1800 0.1039
2.2730 -2.5880 2 2 0.3332 0.1760 0.1060
2.2730 -2.6380 2 2 0.3168 0.1670 0.1043
2.2730 -2.6880 2 2 0.2935 0.1550 0.1043
2.2730 -2.7390 2 2 0.2947 0.1557 0.1035
2.2730 -2.7890 2 2 0.2988 0.1578 0.1031
2.2730 -2.8390 2 2 0.2952 0.1560 0.1010
2.2730 -2.8890 2 2 0.2967 0.1568 0.1022
2.2730 -2.9400 2 2 0.2870 0.1515 0.1059
2.2730 -2.9900 2 2 0.3280 0.1733 0.1036
2.2730 -3.0400 2 2 0.3112 0.1643 0.1074
2.2730 -3.0900 2 2 0.2695 0.1425 0.1052
2.2730 -3.1410 2 2 0.2465 0.1300 0.1013
2.2730 -3.1910 2 2 0.2445 0.1290 0.0990
2.2730 -3.2410 2 2 0.2380 0.1258 0.1029
2.2730 -3.2910 2 2 0.2273 0.1202 0.1028
2.2730 -3.3420 2 2 0.2288 0.1207 0.0988
2.2730 -3.3920 2 2 0.2188 0.1155 0.1012
2.2730 -3.4420 2 2 0.2380 0.1255 0.1006
2.2730 -3.4920 2 2 0.2250 0.1187 0.1024
2.2730 -3.5430 2 2 0.2305 0.1215 0.1017
2.2730 -3.5930 2 2 0.2390 0.1263 0.1060
2.2730 -3.6430 2 2 0.2387 0.1260 0.0997
2.2730 -3.6930 2 2 0.2371 0.1253 0.0988
2.2730 -3.7440 2 2 0.2645 0.1395 0.0999
2.2730 -3.7940 2 2 0.2610 0.1378 0.1050
2.2730 -3.8440 2 2 0.2580 0.1360 0.1063
2.2730 -3.8940 2 2 0.2270 0.1200 0.0944
2.2730 -3.9450 2 2 0.2320 0.1225 0.0967
2.2730 -3.9950 2 2 0.2350 0.1240 0.0982
2.2730 -4.0450 2 2 0.2203 0.1165 0.1019
2.2730 -4.0950 2 2 0.2160 0.1140 0.1031
2.2730 -4.1460 2 2 0.2630 0.1390 0.0982
2.2730 -4.1960 2 2 0.2565 0.1355 0.0985
2.2730 -4.2460 2 2 0.2500 0.1320 0.0988
2.2730 -4.2960 2 2 0.2198 0.1160 0.0994
2.2730 -4.3470 2 2 0.2205 0.1165 0.1015
2.2730 -4.3970 2 2 0.2230 0.1180 0.1090
2.2730 -4.4470 2 2 0.2220 0.1170 0.1005
2.2730 -4.4970 2 2 0.2223 0.1172 0.0994
2.2730 -4.5480 2 2 0.2520 0.1330 0.1031
2.2730 -4.5980 2 2 0.2470 0.1305 0.1046
2.2730 -4.6480 2 2 0.2440 0.1290 0.1056
2.2730 -4.6980 2 2 0.2160 0.1140 0.1000
2.2730 -4.7490 2 2 0.1890 0.1000 0.0994
2.2730 -4.7990 2 2 0.1920 0.1015 0.0977
2.2730 -4.8490 2 2 0.1930 0.1020 0.0971
2.2730 -4.8990 2 2 0.1840 0.0970 0.0965
2.2730 -4.9500 2 2 0.1895 0.1000 0.0954
2.2730 -5.0000 2 2 0.1950 0.1030 0.0943
2.1720 5.0000 2 2 0.5875 0.3103 0.1050
2.1720 4.9500 2 2 0.6165 0.3255 0.1123
2.1720 4.8990 2 2 0.6562 0.3465 0.1112
2.1720 4.8490 2 2 0.7103 0.3750 0.1222
2.1720 4.7990 2 2 0.7555 0.3987 0.1262
2.1720 4.7490 2 2 0.7610 0.4017 0.1113
2.1720 4.6980 2 2 0.7838 0.4138 0.1140
2.1720 4.6480 2 2 0.8420 0.4442 0.1187
2.1720 4.5980 2 2 0.7995 0.4220 0.1090
2.1720 4.5480 2 2 0.8367 0.4417 0.1115
2.1720 4.4970 2 2 0.8475 0.4475 0.1065
2.1720 4.4470 2 2 0.8243 0.4353 0.1034
2.1720 4.3970 2 2 0.7780 0.4108 0.0986
2.1720 4.3470 2 2 0.7983 0.4213 0.1050
2.1720 4.2960 2 2 0.7702 0.4065 0.1099
2.1720 4.2460 2 2 0.7668 0.4050 0.1032
2.1720 4.1960 2 2 0.7472 0.3945 0.1043
2.1720 4.1460 2 2 0.7582 0.4002 0.1025
2.1720 4.0950 2 2 0.7855 0.4150 0.1062
2.1720 4.0450 2 2 0.8503 0.4490 0.1089
2.1720 3.9950 2 2 0.9070 0.4790 0.1167
2.1720 3.9450 2 2 0.8998 0.4750 0.1270
2.1720 3.8940 2 2 0.7755 0.4095 0.1151
2.1720 3.8440 2 2 0.7557 0.3990 0.1077
2.1720 3.7940 2 2 0.7270 0.3840 0.1063
2.1720 3.7440 2 2 0.7525 0.3975 0.1053
2.1720 3.6930 2 2 0.8488 0.4483 0.1115
2.1720 3.6430 2 2 0.8013 0.4232 0.1050
2.1720 3.5930 2 2 0.8810 0.4650 0.1131
2.1720 3.5430 2 2 1.0785 0.5693 0.1632
2.1720 3.4920 2 2 1.0882 0.5745 0.1272
2.1720 3.4420 2 2 1.0668 0.5635 0.1683
2.1720 3.3920 2 2 1.3513 0.7133 0.2062
2.1720 3.3420 2 2 1.0135 0.5350 0.1324
2.1720 3.2910 2 2 0.9810 0.5180 0.1316
2.1720 3.2410 2 2 0.9720 0.5130 0.1182
2.1720 3.1910 2 2 0.9988 0.5272 0.1376
2.1720 3.1410 2 2 0.9555 0.5045 0.1207
2.1720 3.0900 2 2 0.9220 0.4867 0.1180
2.1720 3.0400 2 2 0.8970 0.4735 0.1121
2.1720 2.9900 2 2 0.8815 0.4655 0.1133
2.1720 2.9400 2 2 0.8440 0.4455 0.1089
2.1720 2.8890 2 2 0.8425 0.4448 0.1111
2.1720 2.8390 2 2 0.8220 0.4340 0.1180
2.1720 2.7890 2 2 0.7605 0.4015 0.1068
2.1720 2.7390 2 2 0.7085 0.3742 0.1016
2.1720 2.6880 2 2 0.7072 0.3735 0.1039
2.1720 2.6380 2 2 0.7405 0.3910 0.1052
2.1720 2.5880 2 2 0.7362 0.3890 0.1067
2.1720 2.5380 2 2 0.7407 0.3910 0.1099
2.1720 2.4870 2 2 0.6982 0.3688 0.1046
2.1720 2.4370 2 2 0.6907 0.3648 0.1067
2.1720 2.3870 2 2 0.7210 0.3805 0.1093
2.1720 2.3370 2 2 0.7805 0.4120 0.1117
2.1720 2.2860 2 2 0.8660 0.4573 0.1109
2.1720 2.2360 2 2 0.8430 0.4450 0.1092
2.1720 2.1860 2 2 0.8605 0.4545 0.1175
2.1720 2.1360 2 2 0.7967 0.4205 0.1132
2.1720 2.0850 2 2 0.7612 0.4017 0.1114
2.1720 2.0350 2 2 0.7470 0.3948 0.1041
2.1720 1.9850 2 2 0.7772 0.4103 0.1131
2.1720 1.9350 2 2 0.7785 0.4110 0.1153
2.1720 1.8840 2 2 0.8282 0.4373 0.1140
2.1720 1.8340 2 2 0.7757 0.4095 0.1133
2.1720 1.7840 2 2 0.7719 0.4075 0.1128
2.1720 1.7340 2 2 0.8034 0.4240 0.1101
2.1720 1.6830 2 2 0.7768 0.4105 0.1114
2.1720 1.6330 2 2 0.7630 0.4027 0.1121
2.1720 1.5830 2 2 0.7925 0.4185 0.1162
2.1720 1.5330 2 2 0.8433 0.4452 0.1265
2.1720 1.4820 2 2 0.8863 0.4680 0.1261
2.1720 1.4320 2 2 0.9448 0.4988 0.1233
2.1720 1.3820 2 2 0.9905 0.5230 0.1186
2.1720 1.3320 2 2 1.0535 0.5565 0.1229
2.1720 1.2810 2 2 1.0480 0.5535 0.1310
2.1720 1.2310 2 2 1.0635 0.5615 0.1315
2.1720 1.1810 2 2 1.0685 0.5643 0.1270
2.1720 1.1310 2 2 1.0733 0.5665 0.1317
2.1720 1.0800 2 2 1.0728 0.5662 0.1319
2.1720 1.0300 2 2 1.1160 0.5893 0.1282
2.1720 0.9800 2 2 1.1870 0.6267 0.1385
2.1720 0.9300 2 2 1.2203 0.6445 0.1440
2.1720 0.8790 2 2 1.2595 0.6647 0.1441
2.1720 0.8290 2 2 1.2380 0.6538 0.1530
2.1720 0.7790 2 2 1.3080 0.6905 0.1389
2.1720 0.7290 2 2 1.3508 0.7132 0.1527
2.1720 0.6780 2 2 1.4525 0.7668 0.1648
2.1720 0.6280 2 2 1.6347 0.8630 0.2088
2.1720 0.5780 2 2 1.7825 0.9413 0.2622
2.1720 0.5280 2 2 1.9295 1.0185 0.3596
2.1720 0.4770 2 2 1.8920 0.9990 0.3174
2.1720 0.4270 2 2 2.1477 1.1342 0.3609
2.1720 0.3770 2 2 2.5042 1.3222 0.5602
2.1720 0.3270 2 2 2.4247 1.2803 0.4722
2.1720 0.2760 2 2 2.9335 1.5490 0.4858
2.1720 0.2260 2 2 3.1290 1.6522 0.5608
2.1720 0.1760 2 2 3.0553 1.6130 0.5421
2.1720 0.1260 2 2 3.0168 1.5928 0.5789
2.1720 0.0750 2 2 3.8518 2.0337 0.0835
2.1720 0.0250 2 2 3.5495 1.8740 0.1875
2.1720 -0.0250 2 2 2.7480 1.4510 0.5874
2.1720 -0.0750 2 2 2.7740 1.4647 0.5737
2.1720 -0.1260 2 2 2.3727 1.2530 0.7635
2.1720 -0.1760 2 2 2.4890 1.3142 0.6287
2.1720 -0.2260 2 2 2.3615 1.2470 0.5233
2.1720 -0.2760 2 2 2.3500 1.2408 0.4008
2.1720 -0.3270 2 2 2.3183 1.2240 0.4361
2.1720 -0.3770 2 2 2.3640 1.2480 0.3380
2.1720 -0.4270 2 2 2.5735 1.3587 0.2842
2.1720 -0.4770 2 2 2.4632 1.3005 0.3122
2.1720 -0.5280 2 2 2.7868 1.4712 0.4544
2.1720 -0.5780 2 2 2.5050 1.3225 0.2813
2.1720 -0.6280 2 2 2.4620 1.3000 0.2860
2.1720 -0.6780 2 2 2.3290 1.2297 0.2634
2.1720 -0.7290 2 2 2.3855 1.2595 0.3413
2.1720 -0.7790 2 2 2.4665 1.3023 0.3093
2.1720 -0.8290 2 2 1.9140 1.0105 0.3884
2.1720 -0.8790 2 2 1.4712 0.7768 0.2112
2.1720 -0.9300 2 2 1.3255 0.7000 0.2554
2.1720 -0.9800 2 2 1.0477 0.5530 0.1504
2.1720 -1.0300 2 2 1.0617 0.5607 0.1435
2.1720 -1.0800 2 2 1.1522 0.6085 0.1592
2.1720 -1.1310 2 2 1.2127 0.6405 0.1946
2.1720 -1.1810 2 2 0.9383 0.4953 0.1596
2.1720 -1.2310 2 2 0.8628 0.4555 0.1522
2.1720 -1.2810 2 2 0.8672 0.4580 0.1435
2.1720 -1.3320 2 2 0.9525 0.5028 0.1461
2.1720 -1.3820 2 2 0.8518 0.4497 0.1446
2.1720 -1.4320 2 2 0.7160 0.3780 0.1374
2.1720 -1.4820 2 2 0.7050 0.3725 0.1300
2.1720 -1.5330 2 2 0.7185 0.3795 0.1268
2.1720 -1.5830 2 2 0.7075 0.3735 0.1268
2.1720 -1.6330 2 2 0.7120 0.3760 0.1280
2.1720 -1.6830 2 2 0.6705 0.3537 0.1198
2.1720 -1.7340 2 2 0.6432 0.3397 0.1115
2.1720 -1.7840 2 2 0.6593 0.3483 0.1137
2.1720 -1.8340 2 2 0.6965 0.3678 0.1120
2.1720 -1.8840 2 2 0.6715 0.3545 0.1122
2.1720 -1.9350 2 2 0.6012 0.3177 0.1176
2.1720 -1.9850 2 2 0.6090 0.3215 0.1114
2.1720 -2.0350 2 2 0.6280 0.3315 0.1204
2.1720 -2.0850 2 2 0.6100 0.3217 0.1255
2.1720 -2.1360 2 2 0.5403 0.2853 0.1133
2.1720 -2.1860 2 2 0.4965 0.2622 0.1140
2.1720 -2.2360 2 2 0.4117 0.2172 0.1086
2.1720 -2.2860 2 2 0.3917 0.2072 0.1049
2.1720 -2.3370 2 2 0.3805 0.2010 0.1112
2.1720 -2.3870 2 2 0.3870 0.2045 0.1038
2.1720 -2.4370 2 2 0.3830 0.2020 0.1055
2.1720 -2.4870 2 2 0.3463 0.1828 0.1001
2.1720 -2.5380 2 2 0.3343 0.1765 0.1034
2.1720 -2.5880 2 2 0.3188 0.1685 0.1088
2.1720 -2.6380 2 2 0.3050 0.1610 0.1089
2.1720 -2.6880 2 2 0.3062 0.1618 0.1019
2.1720 -2.7390 2 2 0.2898 0.1530 0.1038
2.1720 -2.7890 2 2 0.2860 0.1512 0.1033
2.1720 -2.8390 2 2 0.2735 0.1443 0.1047
2.1720 -2.8890 2 2 0.2712 0.1433 0.1048
2.1720 -2.9400 2 2 0.2983 0.1575 0.1025
2.1720 -2.9900 2 2 0.3205 0.1690 0.1032
2.1720 -3.0400 2 2 0.2865 0.1512 0.1057
2.1720 -3.0900 2 2 0.2700 0.1428 0.1044
2.1720 -3.1410 2 2 0.2440 0.1288 0.1037
2.1720 -3.1910 2 2 0.2420 0.1280 0.1020
2.1720 -3.2410 2 2 0.2350 0.1242 0.1003
2.1720 -3.2910 2 2 0.2103 0.1110 0.1014
2.1720 -3.3420 2 2 0.2040 0.1075 0.1010
2.1720 -3.3920 2 2 0.2225 0.1172 0.1035
2.1720 -3.4420 2 2 0.2395 0.1265 0.0998
2.1720 -3.4920 2 2 0.2162 0.1138 0.0972
2.1720 -3.5430 2 2 0.1962 0.1035 0.0991
2.1720 -3.5930 2 2 0.2067 0.1090 0.0982
2.1720 -3.6430 2 2 0.2118 0.1119 0.1017
2.1720 -3.6930 2 2 0.2235 0.1180 0.1014
2.1720 -3.7440 2 2 0.2770 0.1462 0.1036
2.1720 -3.7940 2 2 0.2610 0.1378 0.1063
2.1720 -3.8440 2 2 0.2560 0.1350 0.1070
2.1720 -3.8940 2 2 0.2290 0.1210 0.1024
2.1720 -3.9450 2 2 0.2225 0.1175 0.1002
2.1720 -3.9950 2 2 0.2180 0.1150 0.0988
2.1720 -4.0450 2 2 0.2387 0.1263 0.0988
2.1720 -4.0950 2 2 0.2460 0.1300 0.0988
2.1720 -4.1460 2 2 0.2650 0.1400 0.1018
2.1720 -4.1960 2 2 0.2710 0.1432 0.1024
2.1720 -4.2460 2 2 0.2780 0.1470 0.1031
2.1720 -4.2960 2 2 0.2750 0.1450 0.1083
2.1720 -4.3470 2 2 0.2730 0.1440 0.1083
2.1720 -4.3970 2 2 0.2670 0.1410 0.1083
2.1720 -4.4470 2 2 0.2467 0.1303 0.0973
2.1720 -4.4970 2 2 0.2440 0.1290 0.0960
2.1720 -4.5480 2 2 0.2330 0.1230 0.0982
2.1720 -4.5980 2 2 0.2550 0.1345 0.1054
2.1720 -4.6480 2 2 0.2670 0.1410 0.1097
2.1720 -4.6980 2 2 0.2290 0.1210 0.1044
2.1720 -4.7490 2 2 0.2140 0.1130 0.1024
2.1720 -4.7990 2 2 0.2047 0.1080 0.1011
2.1720 -4.8490 2 2 0.2010 0.1060 0.1006
2.1720 -4.8990 2 2 0.1880 0.0990 0.0988
2.1720 -4.9500 2 2 0.1935 0.1020 0.0985
2.1720 -5.0000 2 2 0.1990 0.1050 0.0982
2.0710 5.0000 2 2 0.5692 0.3005 0.1018
2.0710 4.9500 2 2 0.5597 0.2955 0.1115
2.0710 4.8990 2 2 0.5907 0.3117 0.1078
2.0710 4.8490 2 2 0.6675 0.3525 0.1127
2.0710 4.7990 2 2 0.6917 0.3655 0.1103
2.0710 4.7490 2 2 0.7615 0.4025 0.1129
2.0710 4.6980 2 2 0.8085 0.4270 0.1166
2.0710 4.6480 2 2 0.8265 0.4362 0.1137
2.0710 4.5980 2 2 0.8417 0.4445 0.1185
2.0710 4.5480 2 2 0.8992 0.4745 0.1275
2.0710 4.4970 2 2 0.8400 0.4435 0.1138
2.0710 4.4470 2 2 0.8387 0.4428 0.1138
2.0710 4.3970 2 2 0.7833 0.4133 0.1041
2.0710 4.3470 2 2 0.7578 0.4002 0.1094
2.0710 4.2960 2 2 0.7630 0.4030 0.1056
2.0710 4.2460 2 2 0.8030 0.4243 0.1015
2.0710 4.1960 2 2 0.8130 0.4293 0.1018
2.0710 4.1460 2 2 0.8215 0.4335 0.1104
2.0710 4.0950 2 2 0.8120 0.4290 0.1018
2.0710 4.0450 2 2 0.8827 0.4660 0.1157
2.0710 3.9950 2 2 0.9280 0.4900 0.1242
2.0710 3.9450 2 2 1.0158 0.5363 0.1396
2.0710 3.8940 2 2 0.8512 0.4495 0.1262
2.0710 3.8440 2 2 0.8155 0.4305 0.1046
2.0710 3.7940 2 2 0.8110 0.4280 0.1083
2.0710 3.7440 2 2 0.8085 0.4268 0.1055
2.0710 3.6930 2 2 0.8520 0.4500 0.1183
2.0710 3.6430 2 2 1.0325 0.5453 0.1822
2.0710 3.5930 2 2 0.9627 0.5082 0.1390
2.0710 3.5430 2 2 0.9902 0.5227 0.1358
2.0710 3.4920 2 2 1.1767 0.6215 0.1461
2.0710 3.4420 2 2 1.0735 0.5667 0.1214
2.0710 3.3920 2 2 0.8963 0.4732 0.1191
2.0710 3.3420 2 2 0.9517 0.5025 0.1101
2.0710 3.2910 2 2 1.0312 0.5443 0.1079
2.0710 3.2410 2 2 1.0870 0.5740 0.1189
2.0710 3.1910 2 2 1.1418 0.6030 0.1237
2.0710 3.1410 2 2 1.1282 0.5955 0.1278
2.0710 3.0900 2 2 1.0608 0.5603 0.1322
2.0710 3.0400 2 2 0.9802 0.5178 0.1208
2.0710 2.9900 2 2 0.9055 0.4780 0.1233
2.0710 2.9400 2 2 0.8417 0.4445 0.1089
2.0710 2.8890 2 2 0.9140 0.4825 0.1120
2.0710 2.8390 2 2 0.9210 0.4863 0.1157
2.0710 2.7890 2 2 0.8225 0.4345 0.1080
2.0710 2.7390 2 2 0.7595 0.4012 0.1127
2.0710 2.6880 2 2 0.7632 0.4030 0.1092
2.0710 2.6380 2 2 0.7805 0.4120 0.1108
2.0710 2.5880 2 2 0.7813 0.4125 0.1127
2.0710 2.5380 2 2 0.7920 0.4183 0.1104
2.0710 2.4870 2 2 0.8120 0.4287 0.1116
2.0710 2.4370 2 2 0.7415 0.3915 0.1118
2.0710 2.3870 2 2 0.7342 0.3878 0.1076
2.0710 2.3370 2 2 0.7843 0.4140 0.1064
2.0710 2.2860 2 2 0.8103 0.4277 0.1067
2.0710 2.2360 2 2 0.7790 0.4115 0.1107
2.0710 2.1860 2 2 0.7820 0.4130 0.1156
